"Powertrain","Country","chemistry","share_units","year"
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2060
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2061
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2062
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2063
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2064
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2065
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2066
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2067
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2068
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2069
"BEV","Singapore","NMCA 89:4:4:3",0.447456965448761,2070
"BEV","Slovak Republic","NMC 111",0.0262953027098101,2022
"BEV","Slovak Republic","NMC 111",0.0190632723631106,2023
"BEV","Slovak Republic","NMC 111",0.0138136117592485,2024
"BEV","Slovak Republic","NMC 111",0.0107205011254484,2025
"BEV","Slovak Republic","NMC 111",0.00797942225442767,2026
"BEV","Slovak Republic","NMC 111",0.00603632845337071,2027
"BEV","Slovak Republic","NMC 111",0.00379245250119793,2028
"BEV","Slovak Republic","NMC 111",0.00311996863548756,2029
"BEV","Slovak Republic","NMC 111",0.00245610349577708,2030
"BEV","Slovak Republic","NMC 111",0.00195045736719336,2031
"BEV","Slovak Republic","NMC 111",0.00148444343180861,2032
"BEV","Slovak Republic","NMC 111",0.00106757788590121,2033
"BEV","Slovak Republic","NMC 111",0.000653813605817214,2034
"BEV","Slovak Republic","NMC 111",0.000485947299806778,2035
"BEV","Slovak Republic","NMC 111",0.000386287647327267,2036
"BEV","Slovak Republic","NMC 111",0.000292805713666673,2037
"BEV","Slovak Republic","NMC 111",0.000205699411689932,2038
"BEV","Slovak Republic","NMC 111",0.000124233152286429,2039
"BEV","Slovak Republic","NMC 111",4.60150088082065e-05,2040
"BEV","Slovak Republic","NMC 111",2.96067941659953e-05,2041
"BEV","Slovak Republic","NMC 111",1.9030202636181e-05,2042
"BEV","Slovak Republic","NMC 111",1.22208906797774e-05,2043
"BEV","Slovak Republic","NMC 111",7.84173533467881e-06,2044
"BEV","Slovak Republic","NMC 111",5.02816417518345e-06,2045
"BEV","Slovak Republic","NMC 111",3.22202384563847e-06,2046
"BEV","Slovak Republic","NMC 111",2.06348133734159e-06,2047
"BEV","Slovak Republic","NMC 111",1.32084549498797e-06,2048
"BEV","Slovak Republic","NMC 111",8.45098629482962e-07,2049
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2050
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2051
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2052
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2053
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2054
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2055
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2056
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2057
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2058
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2059
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2060
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2061
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2062
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2063
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2064
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2065
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2066
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2067
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2068
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2069
"BEV","Slovak Republic","NMC 111",5.40490719749824e-07,2070
"BEV","Slovak Republic","LFP",0.0396877033181522,2022
"BEV","Slovak Republic","LFP",0.0465185733947035,2023
"BEV","Slovak Republic","LFP",0.0504827259056874,2024
"BEV","Slovak Republic","LFP",0.0488472329840683,2025
"BEV","Slovak Republic","LFP",0.0473930791159981,2026
"BEV","Slovak Republic","LFP",0.0467851041537666,2027
"BEV","Slovak Republic","LFP",0.0461757051266992,2028
"BEV","Slovak Republic","LFP",0.0450367897363498,2029
"BEV","Slovak Republic","LFP",0.0437781217904748,2030
"BEV","Slovak Republic","LFP",0.0435278589385069,2031
"BEV","Slovak Republic","LFP",0.0428239868051099,2032
"BEV","Slovak Republic","LFP",0.0426876825707201,2033
"BEV","Slovak Republic","LFP",0.042270853352736,2034
"BEV","Slovak Republic","LFP",0.0414573887107405,2035
"BEV","Slovak Republic","LFP",0.0408354057645119,2036
"BEV","Slovak Republic","LFP",0.0403134002400816,2037
"BEV","Slovak Republic","LFP",0.0399350141287996,2038
"BEV","Slovak Republic","LFP",0.0397453314617688,2039
"BEV","Slovak Republic","LFP",0.0394082378522874,2040
"BEV","Slovak Republic","LFP",0.0388544277850921,2041
"BEV","Slovak Republic","LFP",0.0382696220002742,2042
"BEV","Slovak Republic","LFP",0.037659560372132,2043
"BEV","Slovak Republic","LFP",0.0370293589712095,2044
"BEV","Slovak Republic","LFP",0.0363835515209875,2045
"BEV","Slovak Republic","LFP",0.0357261335489018,2046
"BEV","Slovak Republic","LFP",0.035060607692051,2047
"BEV","Slovak Republic","LFP",0.03439002883908,2048
"BEV","Slovak Republic","LFP",0.0337170480579205,2049
"BEV","Slovak Republic","LFP",0.0330439545282084,2050
"BEV","Slovak Republic","LFP",0.0330439545282084,2051
"BEV","Slovak Republic","LFP",0.0330439545282084,2052
"BEV","Slovak Republic","LFP",0.0330439545282084,2053
"BEV","Slovak Republic","LFP",0.0330439545282084,2054
"BEV","Slovak Republic","LFP",0.0330439545282084,2055
"BEV","Slovak Republic","LFP",0.0330439545282084,2056
"BEV","Slovak Republic","LFP",0.0330439545282084,2057
"BEV","Slovak Republic","LFP",0.0330439545282084,2058
"BEV","Slovak Republic","LFP",0.0330439545282084,2059
"BEV","Slovak Republic","LFP",0.0330439545282084,2060
"BEV","Slovak Republic","LFP",0.0330439545282084,2061
"BEV","Slovak Republic","LFP",0.0330439545282084,2062
"BEV","Slovak Republic","LFP",0.0330439545282084,2063
"BEV","Slovak Republic","LFP",0.0330439545282084,2064
"BEV","Slovak Republic","LFP",0.0330439545282084,2065
"BEV","Slovak Republic","LFP",0.0330439545282084,2066
"BEV","Slovak Republic","LFP",0.0330439545282084,2067
"BEV","Slovak Republic","LFP",0.0330439545282084,2068
"BEV","Slovak Republic","LFP",0.0330439545282084,2069
"BEV","Slovak Republic","LFP",0.0330439545282084,2070
"BEV","Slovak Republic","NMC 622",0.324430880822785,2022
"BEV","Slovak Republic","NMC 622",0.291142204786178,2023
"BEV","Slovak Republic","NMC 622",0.264834885116234,2024
"BEV","Slovak Republic","NMC 622",0.232401454245601,2025
"BEV","Slovak Republic","NMC 622",0.209594180118149,2026
"BEV","Slovak Republic","NMC 622",0.197958770838698,2027
"BEV","Slovak Republic","NMC 622",0.186156083803158,2028
"BEV","Slovak Republic","NMC 622",0.175683145473589,2029
"BEV","Slovak Republic","NMC 622",0.165493634358731,2030
"BEV","Slovak Republic","NMC 622",0.153418312568069,2031
"BEV","Slovak Republic","NMC 622",0.141722362639068,2032
"BEV","Slovak Republic","NMC 622",0.129663634889733,2033
"BEV","Slovak Republic","NMC 622",0.11734212699358,2034
"BEV","Slovak Republic","NMC 622",0.105356668268541,2035
"BEV","Slovak Republic","NMC 622",0.0947640974929861,2036
"BEV","Slovak Republic","NMC 622",0.0849643906302623,2037
"BEV","Slovak Republic","NMC 622",0.0754136946731196,2038
"BEV","Slovak Republic","NMC 622",0.0659183560434415,2039
"BEV","Slovak Republic","NMC 622",0.0567170413080573,2040
"BEV","Slovak Republic","NMC 622",0.0499162115858479,2041
"BEV","Slovak Republic","NMC 622",0.0438863861347554,2042
"BEV","Slovak Republic","NMC 622",0.0385500939697152,2043
"BEV","Slovak Republic","NMC 622",0.0338353705351882,2044
"BEV","Slovak Republic","NMC 622",0.0296759329070812,2045
"BEV","Slovak Republic","NMC 622",0.0260111681108184,2046
"BEV","Slovak Republic","NMC 622",0.022785985973836,2047
"BEV","Slovak Republic","NMC 622",0.0199505776257655,2048
"BEV","Slovak Republic","NMC 622",0.0174601120722669,2049
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2050
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2051
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2052
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2053
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2054
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2055
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2056
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2057
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2058
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2059
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2060
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2061
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2062
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2063
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2064
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2065
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2066
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2067
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2068
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2069
"BEV","Slovak Republic","NMC 622",0.0152743959972069,2070
"BEV","Slovak Republic","NMC 532",0.195415928195989,2022
"BEV","Slovak Republic","NMC 532",0.224968808689639,2023
"BEV","Slovak Republic","NMC 532",0.186242727244144,2024
"BEV","Slovak Republic","NMC 532",0.139050213863865,2025
"BEV","Slovak Republic","NMC 532",0.0976636089785233,2026
"BEV","Slovak Republic","NMC 532",0.0820802460578392,2027
"BEV","Slovak Republic","NMC 532",0.0671817325870954,2028
"BEV","Slovak Republic","NMC 532",0.0551868526002602,2029
"BEV","Slovak Republic","NMC 532",0.0448796244359154,2030
"BEV","Slovak Republic","NMC 532",0.0389140126203215,2031
"BEV","Slovak Republic","NMC 532",0.0349111942680411,2032
"BEV","Slovak Republic","NMC 532",0.0324359506173927,2033
"BEV","Slovak Republic","NMC 532",0.030218547867391,2034
"BEV","Slovak Republic","NMC 532",0.0273894644501573,2035
"BEV","Slovak Republic","NMC 532",0.0260149182003255,2036
"BEV","Slovak Republic","NMC 532",0.02438924162695,2037
"BEV","Slovak Republic","NMC 532",0.0228168577897624,2038
"BEV","Slovak Republic","NMC 532",0.0211296642024486,2039
"BEV","Slovak Republic","NMC 532",0.019314593620365,2040
"BEV","Slovak Republic","NMC 532",0.0179406874180922,2041
"BEV","Slovak Republic","NMC 532",0.0166476423646816,2042
"BEV","Slovak Republic","NMC 532",0.0154338336004054,2043
"BEV","Slovak Republic","NMC 532",0.0142969949716767,2044
"BEV","Slovak Republic","NMC 532",0.0132343819102267,2045
"BEV","Slovak Republic","NMC 532",0.0122429082128972,2046
"BEV","Slovak Republic","NMC 532",0.0113192595474267,2047
"BEV","Slovak Republic","NMC 532",0.0104599864474818,2048
"BEV","Slovak Republic","NMC 532",0.0096615794506387,2049
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2050
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2051
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2052
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2053
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2054
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2055
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2056
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2057
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2058
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2059
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2060
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2061
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2062
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2063
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2064
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2065
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2066
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2067
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2068
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2069
"BEV","Slovak Republic","NMC 532",0.0089205288746229,2070
"BEV","Slovak Republic","NMC 811",0.152621713905769,2022
"BEV","Slovak Republic","NMC 811",0.154146182130394,2023
"BEV","Slovak Republic","NMC 811",0.178584700293832,2024
"BEV","Slovak Republic","NMC 811",0.209669351313318,2025
"BEV","Slovak Republic","NMC 811",0.234870739117811,2026
"BEV","Slovak Republic","NMC 811",0.245840925566777,2027
"BEV","Slovak Republic","NMC 811",0.256731749836746,2028
"BEV","Slovak Republic","NMC 811",0.265678641556194,2029
"BEV","Slovak Republic","NMC 811",0.273940143463243,2030
"BEV","Slovak Republic","NMC 811",0.280866779990542,2031
"BEV","Slovak Republic","NMC 811",0.287082879149107,2032
"BEV","Slovak Republic","NMC 811",0.292642490701379,2033
"BEV","Slovak Republic","NMC 811",0.298306153006375,2034
"BEV","Slovak Republic","NMC 811",0.304126932268765,2035
"BEV","Slovak Republic","NMC 811",0.308802740213237,2036
"BEV","Slovak Republic","NMC 811",0.313239801159564,2037
"BEV","Slovak Republic","NMC 811",0.31751019003906,2038
"BEV","Slovak Republic","NMC 811",0.321730871561167,2039
"BEV","Slovak Republic","NMC 811",0.325943451952334,2040
"BEV","Slovak Republic","NMC 811",0.329165967593209,2041
"BEV","Slovak Republic","NMC 811",0.332083843794151,2042
"BEV","Slovak Republic","NMC 811",0.334724872941017,2043
"BEV","Slovak Republic","NMC 811",0.337115016508064,2044
"BEV","Slovak Republic","NMC 811",0.339278359044183,2045
"BEV","Slovak Republic","NMC 811",0.341237107024129,2046
"BEV","Slovak Republic","NMC 811",0.343011624384722,2047
"BEV","Slovak Republic","NMC 811",0.344620496474855,2048
"BEV","Slovak Republic","NMC 811",0.346080614747413,2049
"BEV","Slovak Republic","NMC 811",0.347407275478572,2050
"BEV","Slovak Republic","NMC 811",0.347407275478572,2051
"BEV","Slovak Republic","NMC 811",0.347407275478572,2052
"BEV","Slovak Republic","NMC 811",0.347407275478572,2053
"BEV","Slovak Republic","NMC 811",0.347407275478572,2054
"BEV","Slovak Republic","NMC 811",0.347407275478572,2055
"BEV","Slovak Republic","NMC 811",0.347407275478572,2056
"BEV","Slovak Republic","NMC 811",0.347407275478572,2057
"BEV","Slovak Republic","NMC 811",0.347407275478572,2058
"BEV","Slovak Republic","NMC 811",0.347407275478572,2059
"BEV","Slovak Republic","NMC 811",0.347407275478572,2060
"BEV","Slovak Republic","NMC 811",0.347407275478572,2061
"BEV","Slovak Republic","NMC 811",0.347407275478572,2062
"BEV","Slovak Republic","NMC 811",0.347407275478572,2063
"BEV","Slovak Republic","NMC 811",0.347407275478572,2064
"BEV","Slovak Republic","NMC 811",0.347407275478572,2065
"BEV","Slovak Republic","NMC 811",0.347407275478572,2066
"BEV","Slovak Republic","NMC 811",0.347407275478572,2067
"BEV","Slovak Republic","NMC 811",0.347407275478572,2068
"BEV","Slovak Republic","NMC 811",0.347407275478572,2069
"BEV","Slovak Republic","NMC 811",0.347407275478572,2070
"BEV","Slovak Republic","NMC 721",0.249837345478204,2022
"BEV","Slovak Republic","NMC 721",0.252332856010483,2023
"BEV","Slovak Republic","NMC 721",0.292338005665294,2024
"BEV","Slovak Republic","NMC 721",0.343222683193026,2025
"BEV","Slovak Republic","NMC 721",0.384476628456206,2026
"BEV","Slovak Republic","NMC 721",0.40243450739539,2027
"BEV","Slovak Republic","NMC 721",0.420262472735621,2028
"BEV","Slovak Republic","NMC 721",0.434908276535517,2029
"BEV","Slovak Republic","NMC 721",0.448432116972761,2030
"BEV","Slovak Republic","NMC 721",0.45977082126841,2031
"BEV","Slovak Republic","NMC 721",0.469946396376707,2032
"BEV","Slovak Republic","NMC 721",0.479047320200477,2033
"BEV","Slovak Republic","NMC 721",0.488318572106604,2034
"BEV","Slovak Republic","NMC 721",0.497847019942198,2035
"BEV","Slovak Republic","NMC 721",0.505501182740645,2036
"BEV","Slovak Republic","NMC 721",0.512764523586364,2037
"BEV","Slovak Republic","NMC 721",0.519755027063946,2038
"BEV","Slovak Republic","NMC 721",0.526664161030579,2039
"BEV","Slovak Republic","NMC 721",0.533560033679425,2040
"BEV","Slovak Republic","NMC 721",0.538835198876268,2041
"BEV","Slovak Republic","NMC 721",0.543611678092897,2042
"BEV","Slovak Republic","NMC 721",0.54793496666369,2043
"BEV","Slovak Republic","NMC 721",0.551847562773518,2044
"BEV","Slovak Republic","NMC 721",0.55538889213454,2045
"BEV","Slovak Republic","NMC 721",0.558595306105703,2046
"BEV","Slovak Republic","NMC 721",0.561500139864479,2047
"BEV","Slovak Republic","NMC 721",0.564133817091174,2048
"BEV","Slovak Republic","NMC 721",0.56652398860717,2049
"BEV","Slovak Republic","NMC 721",0.568695693975566,2050
"BEV","Slovak Republic","NMC 721",0.568695693975566,2051
"BEV","Slovak Republic","NMC 721",0.568695693975566,2052
"BEV","Slovak Republic","NMC 721",0.568695693975566,2053
"BEV","Slovak Republic","NMC 721",0.568695693975566,2054
"BEV","Slovak Republic","NMC 721",0.568695693975566,2055
"BEV","Slovak Republic","NMC 721",0.568695693975566,2056
"BEV","Slovak Republic","NMC 721",0.568695693975566,2057
"BEV","Slovak Republic","NMC 721",0.568695693975566,2058
"BEV","Slovak Republic","NMC 721",0.568695693975566,2059
"BEV","Slovak Republic","NMC 721",0.568695693975566,2060
"BEV","Slovak Republic","NMC 721",0.568695693975566,2061
"BEV","Slovak Republic","NMC 721",0.568695693975566,2062
"BEV","Slovak Republic","NMC 721",0.568695693975566,2063
"BEV","Slovak Republic","NMC 721",0.568695693975566,2064
"BEV","Slovak Republic","NMC 721",0.568695693975566,2065
"BEV","Slovak Republic","NMC 721",0.568695693975566,2066
"BEV","Slovak Republic","NMC 721",0.568695693975566,2067
"BEV","Slovak Republic","NMC 721",0.568695693975566,2068
"BEV","Slovak Republic","NMC 721",0.568695693975566,2069
"BEV","Slovak Republic","NMC 721",0.568695693975566,2070
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0117111255692908,2022
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0118281026254914,2023
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0137033440155606,2024
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0160885632746731,2025
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0180223419588846,2026
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0188641175341589,2027
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0196998034094822,2028
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0203863254626024,2029
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0210202554830981,2030
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0215517572469567,2031
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0220287373301581,2032
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0224553431343973,2033
"BEV","Slovak Republic","NMCA 89:4:4:3",0.022889933067497,2034
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0233365790597905,2035
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0236953679409677,2036
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0240358370431108,2037
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0243635168936224,2038
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0246873825483084,2039
"BEV","Slovak Republic","NMCA 89:4:4:3",0.025010626578723,2040
"BEV","Slovak Republic","NMCA 89:4:4:3",0.025257899947325,2041
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0254817974106045,2042
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0256844515623604,2043
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0258678545050086,2044
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0260338543188065,2045
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0261841549737048,2046
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0263203190561474,2047
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0264437726761487,2048
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0265558119659611,2049
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0266576106551046,2050
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0266576106551046,2051
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0266576106551046,2052
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0266576106551046,2053
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0266576106551046,2054
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0266576106551046,2055
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0266576106551046,2056
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0266576106551046,2057
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0266576106551046,2058
"BEV","Slovak Republic","NMCA 89:4:4:3",0.0266576106551046,2059
