"Region","Vehicle","Powertrain","Year","Scenario","Sales","scen_lifetime","EV_Stock","LIB_reuse_EV","LIB_recycling","LIB_Available","add_LIB","add_LIB_vector","LIB_Available_vector","LIB_recycling_vector","EV_Stock_vector","perc_add_lib","perc_lib_reuse_ev","perc_lib_available","perc_lib_recycling"
"ASEAN","Bus","BEV",2060,"Ambitious",128163.782100835,"Baseline",1835486,41467,186959,48439,137499,"1876|2841|4219|6084|8419|11018|13436|15099|11146|10567|9385|7937|6819|6106|5660|5251|4687|3916|3035|0|0|0|0|0|0|0|0|0|0|0","4454|4436|4391|4351|4311|4228|4035|3672|3144|2525|1919|2796|1686|1034|641|386|221|111|56|25|11|5|0|0|0|0|0|0|0|0","3857|5668|8151|11356|15127|18951|21935|23079|21859|18626|14399|10134|6211|3610|2001|1052|525|237|108|46|19|8|0|0|0|0|0|0|0|0","128113|126765|125389|123962|122452|120813|118974|116826|114205|110866|106483|99061|90085|79527|67723|55407|43520|32899|24043|13486|7357|3838|1950|963|461|205|82|27|5|0",1.07283818990158,0.323546943764309,0.377946087467127,1.45875064651968
"ASEAN","Bus","BEV",2061,"Ambitious",129445.419921843,"Baseline",1863906,42667,190504,49890,139499,"1895|2870|4261|6145|8503|11128|13570|15250|11176|10594|9400|8141|7003|6281|5832|5417|4840|4049|3142|0|0|0|0|0|0|0|0|0|0|0","4579|4560|4516|4475|4434|4349|4151|3782|3240|2603|1978|2894|1747|1074|664|400|229|115|58|26|12|5|0|0|0|0|0|0|0|0","3907|5746|8269|11530|15371|19271|22316|23494|22261|18973|14668|10437|6404|3728|2065|1087|543|245|112|47|20|8|0|0|0|0|0|0|0|0","129394|128033|126643|125201|123676|122021|120163|117995|115347|111975|107548|101686|92538|81753|69676|57055|44857|33946|24835|13945|7616|4065|2070|1024|491|224|93|31|6|0",1.07766655694907,0.329613825083665,0.385413404584902,1.47169363052801
"ASEAN","Bus","BEV",2062,"Ambitious",130739.874121062,"Baseline",1890758,43821,193819,51270,141343,"1914|2899|4304|6207|8588|11239|13706|15402|11212|10627|9425|8156|7192|6459|6004|5584|4994|4182|3249|0|0|0|0|0|0|0|0|0|0|0","4701|4679|4633|4593|4551|4465|4264|3887|3333|2679|2035|2974|1805|1111|687|414|237|119|60|27|12|5|0|0|0|0|0|0|0|0","3956|5820|8380|11695|15604|19577|22685|23893|22651|19311|14931|10625|6591|3841|2129|1121|561|253|116|49|21|9|0|0|0|0|0|0|0|0","130688|129313|127909|126453|124913|123241|121365|119175|116500|113094|108624|102703|94991|83980|71628|58701|46192|34989|25625|14405|7875|4207|2194|1088|523|239|100|35|7|0",1.08110093382161,0.335177009268212,0.392152741041538,1.48247809861381
"ASEAN","Bus","BEV",2063,"Ambitious",132047.272862272,"Baseline",1916211,44922,196946,52581,143062,"1933|2928|4347|6269|8674|11351|13843|15556|11255|10666|9457|8181|7212|6641|6180|5751|5148|4314|3354|0|0|0|0|0|0|0|0|0|0|0","4817|4793|4744|4701|4661|4576|4373|3989|3422|2752|2091|3052|1849|1145|708|427|247|123|62|28|12|5|0|0|0|0|0|0|0|0","4002|5890|8486|11849|15822|19867|23039|24281|23027|19640|15192|10809|6700|3951|2192|1155|582|262|120|51|21|9|0|0|0|0|0|0|0|0","131995|130606|129188|127718|126162|124474|122579|120366|117665|114225|109710|103731|95942|86206|73579|60346|47526|36031|26413|14865|8136|4351|2271|1158|555|255|107|38|13|0",1.08341502932223,0.340196348067365,0.398198303230714,1.49148101078481
"ASEAN","Bus","BEV",2064,"Ambitious",133367.745590895,"Baseline",1940433,45955,199907,53813,144689,"1952|2957|4390|6331|8761|11465|13981|15712|11308|10715|9498|8214|7242|6671|6359|5921|5303|4447|3461|0|0|0|0|0|0|0|0|0|0|0","4926|4900|4847|4803|4762|4679|4476|4087|3509|2822|2145|3131|1892|1169|730|442|254|126|64|29|13|5|2|0|0|0|0|0|0|0","4046|5957|8586|11996|16027|20141|23375|24652|23391|19958|15442|10992|6807|4011|2254|1193|599|269|123|52|22|9|4|0|0|0|0|0|0|0","133315|131912|130480|128995|127424|125718|123805|121570|118842|115368|110807|104768|96903|87072|75530|61991|48859|37071|27199|15324|8397|4496|2352|1198|593|271|114|45|14|0",1.08488749928962,0.344573568342129,0.403493361618866,1.49891564196649
"ASEAN","Bus","BEV",2065,"Ambitious",134701.423046804,"Baseline",1963606,46908,202709,54948,146251,"1972|2986|4434|6395|8849|11580|14121|15869|11370|10775|9549|8257|7280|6710|6401|6095|5460|4581|3567|0|0|0|0|0|0|0|0|0|0|0","5026|4997|4941|4895|4854|4772|4570|4178|3591|2890|2196|3205|1936|1193|742|455|262|130|66|30|13|6|2|0|0|0|0|0|0|0","4090|6022|8683|12136|16223|20398|23691|25003|23740|20265|15684|11167|6915|4070|2286|1226|616|277|127|54|23|9|4|0|0|0|0|0|0|0","134648|133232|131785|130285|128698|126975|125043|122786|120031|116521|111915|105816|97873|87945|76292|63635|50190|38110|27983|15784|8658|4641|2431|1239|614|287|126|48|15|0",1.08574205596316,0.348236855550524,0.407924420968496,1.50487645501388
"ASEAN","Bus","BEV",2066,"Ambitious",136048.437277272,"Baseline",1985941,47772,205373,55980,147771,"1991|3016|4479|6459|8937|11695|14262|16028|11443|10844|9611|8311|7329|6757|6450|6147|5620|4716|3674|0|0|0|0|0|0|0|0|0|0|0","5116|5085|5026|4977|4935|4854|4654|4260|3666|2954|2245|3275|1977|1216|755|462|269|134|68|30|14|6|2|0|0|0|0|0|0|0","4132|6086|8776|12270|16409|20643|23989|25336|24072|20560|15919|11336|7017|4128|2317|1242|633|285|131|55|24|10|4|0|0|0|0|0|0|0","135994|134564|133103|131588|129985|128245|126293|124014|121231|117686|113035|106875|98853|88827|77061|64282|51519|39147|28765|16242|8919|4786|2511|1281|635|298|133|51|16|0",1.08616462605033,0.351139645232666,0.411471098972717,1.50955794943415
"ASEAN","Bus","BEV",2067,"Ambitious",137408.921650045,"Baseline",2007649,48546,207920,56911,149268,"2011|3046|4523|6523|9026|11812|14405|16188|11529|10925|9683|8375|7387|6813|6507|6204|5675|4852|3782|0|0|0|0|0|0|0|0|0|0|0","5197|5164|5101|5049|5007|4928|4728|4333|3735|3012|2291|3342|2015|1238|768|469|273|138|70|31|14|6|2|0|0|0|0|0|0|0","4174|6148|8867|12400|16588|20877|24273|25649|24386|20841|16144|11501|7116|4185|2348|1258|641|293|135|57|24|10|4|0|0|0|0|0|0|0","137354|135910|134434|132904|131285|129528|127556|125254|122443|118863|114165|107944|99842|89718|77836|64935|52050|40182|29546|16701|9181|4932|2590|1323|657|308|138|54|17|0",1.08630500994803,0.353295837104651,0.414172524728356,1.51314774545378
"ASEAN","Bus","BEV",2068,"Ambitious",138783.010866545,"Baseline",2028928,49238,210371,57752,150751,"2031|3077|4569|6588|9117|11930|14549|16350|11625|11015|9764|8446|7452|6876|6569|6266|5734|4904|3889|0|0|0|0|0|0|0|0|0|0|0","5267|5235|5170|5115|5071|4992|4794|4399|3795|3065|2335|3405|2052|1259|780|476|276|139|71|32|14|6|3|0|0|0|0|0|0|0","4216|6210|8957|12528|16763|21103|24546|25949|24683|21107|16362|11658|7212|4241|2379|1274|649|296|138|58|25|10|4|0|0|0|0|0|0|0","138728|137269|135778|134233|132598|130823|128831|126506|123668|120052|115307|109024|100841|90617|78619|65592|52584|40602|30324|17160|9443|5078|2669|1365|679|319|143|56|18|5",1.08623526077672,0.354784059609051,0.416131626194035,1.5158267477155
"ASEAN","Bus","BEV",2069,"Ambitious",140170.840975211,"Baseline",2049933,49860,212743,58514,152231,"2052|3108|4614|6654|9208|12050|14694|16513|11733|11113|9851|8524|7524|6944|6636|6330|5794|4957|3931|0|0|0|0|0|0|0|0|0|0|0","5329|5299|5232|5175|5129|5050|4853|4457|3850|3112|2373|3464|2087|1279|791|482|280|141|72|33|15|6|3|0|0|0|0|0|0|0","4258|6272|9047|12654|16934|21324|24810|26239|24969|21360|16567|11810|7306|4295|2409|1290|657|300|140|60|26|11|4|0|0|0|0|0|0|0","140115|138641|137136|135575|133924|132131|130120|127771|124904|121253|116460|110114|101850|91524|79408|66254|53120|41023|30645|17619|9706|5224|2748|1407|700|329|148|58|19|5",1.08603900027198,0.355708788312241,0.417447734442488,1.51774076919196
"ASEAN","Bus","BEV",2070,"Ambitious",141572.549384963,"Baseline",2070853,50430,215059,59216,153756,"2072|3139|4660|6721|9300|12170|14841|16679|11849|11220|9944|8606|7599|7016|6705|6397|5855|5010|3974|0|0|0|0|0|0|0|0|0|0|0","5383|5357|5291|5231|5184|5104|4907|4510|3900|3155|2408|3520|2119|1298|803|489|284|143|73|33|15|7|3|0|0|0|0|0|0|0","4301|6335|9137|12781|17105|21542|25069|26520|25245|21605|16763|11958|7396|4347|2438|1306|665|303|141|60|26|11|4|0|0|0|0|0|0|0","141516|140028|138507|136931|135263|133453|131421|129049|126153|122465|117624|111215|102869|92441|80205|66922|53660|41445|30967|17799|9969|5371|2828|1450|722|340|153|60|24|5",1.08605800113063,0.35621312337091,0.418273176948876,1.51907273644705
"ASEAN","Bus","PHEV",2022,"Ambitious",12,"Baseline",12,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"ASEAN","Bus","PHEV",2023,"Ambitious",21,"Baseline",33,0,1,0,1,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","21|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.0476190476190476,0,0,0.0476190476190476
"ASEAN","Bus","PHEV",2024,"Ambitious",31,"Baseline",63,0,1,0,1,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","31|21|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.032258064516129,0,0,0.032258064516129
"ASEAN","Bus","PHEV",2025,"Ambitious",39,"Baseline",101,0,3,0,3,"1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","39|31|20|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.0769230769230769,0,0,0.0769230769230769
"ASEAN","Bus","PHEV",2026,"Ambitious",53,"Baseline",151,0,4,0,4,"1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","53|38|30|19|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.0754716981132075,0,0,0.0754716981132075
"ASEAN","Bus","PHEV",2027,"Ambitious",63,"Baseline",200,0,6,0,6,"1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","63|52|37|29|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.0952380952380952,0,0,0.0952380952380952
"ASEAN","Bus","PHEV",2028,"Ambitious",69,"Baseline",262,0,10,0,10,"1|1|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","69|62|51|36|27|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.144927536231884,0,0,0.144927536231884
"ASEAN","Bus","PHEV",2029,"Ambitious",69,"Baseline",321,0,14,0,14,"1|2|2|3|3|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|2|2|3|3|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","69|68|61|49|34|25|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.202898550724638,0,0,0.202898550724638
"ASEAN","Bus","PHEV",2030,"Ambitious",46,"Baseline",352,0,20,0,19,"1|2|2|3|3|3|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|2|2|3|3|3|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","46|68|66|58|47|32|22|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.41304347826087,0,0,0.434782608695652
"ASEAN","Bus","PHEV",2031,"Ambitious",53,"Baseline",384,0,26,0,25,"1|1|2|3|4|5|4|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|2|3|4|5|4|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","53|45|66|64|55|43|28|19|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.471698113207547,0,0,0.490566037735849
"ASEAN","Bus","PHEV",2032,"Ambitious",53,"Baseline",402,1,30,1,29,"1|1|2|3|5|5|5|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|2|3|5|5|5|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","53|52|44|64|61|51|38|24|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.547169811320755,0.0188679245283019,0.0188679245283019,0.566037735849057
"ASEAN","Bus","PHEV",2033,"Ambitious",53,"Baseline",424,1,36,1,35,"1|1|2|2|5|6|6|6|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|2|2|5|6|6|6|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","53|52|51|43|61|56|45|32|19|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.660377358490566,0.0188679245283019,0.0188679245283019,0.679245283018868
"ASEAN","Bus","PHEV",2034,"Ambitious",43,"Baseline",421,1,39,1,38,"1|1|2|3|3|6|7|7|6|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|2|3|3|6|7|7|6|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","43|52|51|49|40|56|50|39|26|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0.883720930232558,0.0232558139534884,0.0232558139534884,0.906976744186046
"ASEAN","Bus","PHEV",2035,"Ambitious",32,"Baseline",412,1,43,1,42,"0|1|2|3|3|4|7|8|7|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|3|3|4|7|8|7|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","32|42|51|49|47|37|50|42|31|20|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",1.3125,0.03125,0.03125,1.34375
"ASEAN","Bus","PHEV",2036,"Ambitious",31,"Baseline",390,1,44,1,43,"0|1|1|3|3|5|5|8|8|6|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|3|3|5|5|8|8|6|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","31|31|41|49|47|43|33|42|34|24|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",1.38709677419355,0.032258064516129,0.032258064516129,1.41935483870968
"ASEAN","Bus","PHEV",2037,"Ambitious",28,"Baseline",372,1,46,1,45,"0|1|1|2|3|5|5|5|8|7|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|2|3|5|5|5|8|7|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","28|31|31|40|47|43|38|28|34|26|17|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",1.60714285714286,0.0357142857142857,0.0357142857142857,1.64285714285714
"ASEAN","Bus","PHEV",2038,"Ambitious",23,"Baseline",340,1,44,1,43,"0|1|1|2|3|5|5|6|5|7|6|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|2|3|5|5|6|5|7|6|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","23|28|30|30|38|43|38|32|23|26|19|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",1.8695652173913,0.0434782608695652,0.0434782608695652,1.91304347826087
"ASEAN","Bus","PHEV",2039,"Ambitious",13,"Baseline",300,1,40,1,40,"0|1|1|1|2|4|5|6|6|5|6|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|2|4|5|6|6|5|6|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","13|23|27|29|28|35|38|32|26|17|19|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",3.07692307692308,0.0769230769230769,0.0769230769230769,3.07692307692308
"ASEAN","Bus","PHEV",2040,"Ambitious",0,"Baseline",249,1,37,1,36,"0|0|1|1|2|3|4|6|6|5|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|1|2|3|4|6|6|5|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|13|22|26|27|26|31|32|26|20|12|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"ASEAN","Bus","PHEV",2041,"Ambitious",0,"Baseline",193,1,30,1,29,"0|0|0|1|2|3|3|5|6|5|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|2|3|3|5|6|5|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|12|21|25|25|23|26|26|20|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"ASEAN","Bus","PHEV",2042,"Ambitious",0,"Baseline",162,1,29,1,28,"0|0|0|1|2|2|3|4|5|5|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|2|2|3|4|5|5|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|12|20|23|22|20|21|20|14|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"ASEAN","Bus","PHEV",2043,"Ambitious",0,"Baseline",125,1,24,1,24,"0|0|0|0|1|2|3|3|4|4|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|1|2|3|3|4|4|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|11|19|20|19|16|16|14|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"ASEAN","Bus","PHEV",2044,"Ambitious",0,"Baseline",93,0,20,1,19,"0|0|0|0|0|1|2|3|3|3|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|1|2|3|3|3|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|11|17|17|15|12|12|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"ASEAN","Bus","PHEV",2045,"Ambitious",0,"Baseline",40,0,9,0,9,"0|0|0|0|0|0|0|3|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|3|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|14|14|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"ASEAN","Bus","PHEV",2046,"Ambitious",0,"Baseline",22,0,5,0,5,"0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|11|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"ASEAN","Bus","PHEV",2047,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"ASEAN","Bus","PHEV",2048,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"ASEAN","Bus","PHEV",2049,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"ASEAN","Bus","PHEV",2050,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"ASEAN","Bus","PHEV",2051,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
"ASEAN","Bus","PHEV",2052,"Ambitious",0,"Baseline",0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0",0,0,0,0
